Key,Faculty,Department,Program,Level,Degree,Course code,Course number,Title,Description,Metadata,Type,Website
FAS_221,FAS,"Health, Kinesiology and Applied Physiology",Athletic Therapy,Undergraduate,Bachelor,CATA,348,Therapeutic Modalities in Sports Medicine,Laboratory,Courses,Course-integrated,
FAS_222,FAS,"Health, Kinesiology and Applied Physiology",Athletic Therapy,Undergraduate,Bachelor,CATA,437,"Assessment of the Hip, Spine and Pelvis",Laboratory,Courses,Course-integrated,
FAS_223,FAS,"Health, Kinesiology and Applied Physiology",Athletic Therapy,Undergraduate,Bachelor,CATA,439,"Rehabilitation of the Hip, Spine and Pelvis",Laboratory,Courses,Course-integrated,
FAS_224,FAS,"Health, Kinesiology and Applied Physiology",Athletic Therapy,Undergraduate,Bachelor,CATA,441,Concepts in Manual Therapy,Laboratory,Courses,Course-integrated,
FAS_225,FAS,"Health, Kinesiology and Applied Physiology",Athletic Therapy,Undergraduate,Bachelor,CATA,462,Advanced Emergency Care,Laboratory,Courses,Course-integrated,
FAS_226,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,252,"Introduction to Physical Activity, Health and Fitness",Laboratory,Courses,Course-integrated,
FAS_227,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,253,Human Anatomy I: Musculoskeletal Anatomy,Laboratory,Courses,Course-integrated,
FAS_228,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,254,Human Anatomy II: Systemic Anatomy,Laboratory,Courses,Course-integrated,
FAS_229,FAS,"Health, Kinesiology and Applied Physiology",Exercise Science,Undergraduate,Bachelor,EXCI,258,"Human Physiology I: Musculoskeletal, Neuromuscular and Bioenergetic Systems: From Rest to Exercise",Laboratory,Courses,Course-integrated,
FAS_230,FAS,"Health, Kinesiology and Applied Physiology",Exercise Science,Undergraduate,Bachelor,EXCI,259,Human Physiology II: Cardiovascular and Respiratory Systems: From Rest to Exercise,Laboratory,Courses,Course-integrated,
FAS_231,FAS,"Health, Kinesiology and Applied Physiology",Exercise Science,Undergraduate,Bachelor,EXCI,323,Research Experience in Exercise Science,"Hands-on research experience, Laboratory",Courses,Course-integrated,
FAS_232,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,351,Introduction to the Biomechanics of Human Movement,Laboratory,Courses,Course-integrated,
FAS_233,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,352,Essentials of Exercise Testing and Training in Athletic Populations,Laboratory,Courses,Course-integrated,
FAS_234,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,357,Human Physiology II: The Cardiovascular and Respiratory Systems,Laboratory,Courses,Course-integrated,
FAS_235,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,358,Physiology of Exercise,Laboratory,Courses,Course-integrated,
FAS_236,FAS,"Health, Kinesiology and Applied Physiology",Exercise Science / Clinical Exercise Physiology,Undergraduate,Bachelor,EXCI,380,Adapted Physical Activity,Field-trip activities,Courses,Course-integrated,
FAS_237,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,450,"Physical Fitness Assessment, Exercise Prescription and Rehabilitation in Special Populations",Laboratory,Courses,Course-integrated,
FAS_238,FAS,"Health, Kinesiology and Applied Physiology",Any program,Undergraduate,Bachelor,EXCI,455,"Physical Activity, Health and Aging",Laboratory,Courses,Course-integrated,
FAS_239,FAS,"Health, Kinesiology and Applied Physiology",Health and Exercise Science,Graduate,PhD,HEXS,801,Scientific Communication and Pedagogy in Health and Exercise Science,"Development of course objectives and a course outline, along with preparing and presenting a lecture at the undergraduate level",Courses,Course-integrated,
FAS_240,FAS,"Health, Kinesiology and Applied Physiology",Clinical Exercise Physiology,Undergraduate,Bachelor,,,PERFORM Apprenticeships,apprenticeship,Apprenticeships,Course-integrated,
FAS_241,FAS,"Geography, Planning and Environment",Environmental Assessment,Graduate,Master,ENVS,608,Getting Ready for the EA Internship,Workshop,Courses,Course-integrated,
FAS_242,FAS,"Geography, Planning and Environment",Environmental Assessment,Graduate,Master / Certificate,ENVS,664,Field Course in EA,1-week field trip,Courses,Course-integrated,
FAS_243,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOG,260,Mapping the Environment,"Practical assignments, Laboratory",Courses,Course-integrated,
FAS_244,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOG,301,The Sustainable University Campus,"Campus as the laboratory,  workshops, project work",Courses,Course-integrated,
FAS_245,FAS,"Geography, Planning and Environment",Human Environment,Undergraduate,Bachelor,GEOG,361,Research Design and Qualitative Methods,Involvement in fieldwork outside of class time,Courses,Course-integrated,
FAS_246,FAS,"Geography, Planning and Environment",Human Environment,Undergraduate,Bachelor,GEOG,362,Statistical Methods,Laboratory,Courses,Course-integrated,
FAS_247,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOG,363,Geographic Information Systems,"Real-world problem, Laboratory",Courses,Course-integrated,
FAS_248,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOG,371,Landscape Ecology,Laboratory,Courses,Course-integrated,
FAS_249,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOG,374,Plant Ecology,"Laboratory, mandatory one-day field trip",Courses,Course-integrated,
FAS_250,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOG,377,Landform Evolution,Laboratory,Courses,Course-integrated,
FAS_251,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOG,435,Transportation Impact Assessment,Laboratory,Courses,Course-integrated,
FAS_252,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,GEOG,463,Advanced Geographic Information Systems,"Hands-on use of ArcGIS software, Laboratory",Courses,Course-integrated,
FAS_253,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,GEOG,465,Remote Sensing,Laboratory,Courses,Course-integrated,
FAS_254,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,GEOG,466,Geomedia and the Geoweb,Laboratory,Courses,Course-integrated,
FAS_255,FAS,"Geography, Planning and Environment",Environmental Science / Environmental Geography,Undergraduate,Bachelor,GEOG,467,Environmental Modelling,Laboratory,Courses,Course-integrated,
FAS_256,FAS,"Geography, Planning and Environment",Environmental Science,Undergraduate,Bachelor,GEOG,474,Sustainable Forest Management,Mandatory field trip,Courses,Course-integrated,
FAS_257,FAS,"Geography, Planning and Environment",Any program,Undergraduate,Bachelor,GEOL,210,Introduction to the Earth,Laboratory,Courses,Course-integrated,
FAS_258,FAS,"Geography, Planning and Environment",Environmental Science,Undergraduate,Bachelor,GEOL,216,Field Methods,2-week field school,Courses,Course-integrated,
FAS_259,FAS,"Geography, Planning and Environment",Environmental Science / Environmental Geography,Undergraduate,Bachelor,GEOL,302,Palaeobiology,Laboratory,Courses,Course-integrated,
FAS_260,FAS,"Geography, Planning and Environment",Environmental Science / Environmental Geography,Undergraduate,Bachelor,GEOL,331,Evolution of the Earth,Laboratory,Courses,Course-integrated,
FAS_261,FAS,"Geography, Planning and Environment",Environmental Science / Environmental Geography,Undergraduate,Bachelor,GEOL,415,Plate Tectonics and Crustal Evolution,Laboratory,Courses,Course-integrated,
FAS_262,FAS,"Geography, Planning and Environment",Geography / Urban and Environmental Studies / Environmental Assessment,Graduate,Master / PhD / Certificate,HENV,655,Environmental Modelling,Laboratory,Courses,Course-integrated,
FAS_263,FAS,"Geography, Planning and Environment",Geography / Urban and Environmental Studies,Graduate,PhD,HENV,802,Experiential Learning,Minimum of 200 hours in a research laboratory based outside Concordia University,Courses,Course-integrated,
FAS_264,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,250,Representation Methods in Urban Studies,Laboratory,Courses,Course-integrated,
FAS_265,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,260,Analytical Methods in Urban Studies,Laboratory,Courses,Course-integrated,
FAS_266,FAS,"Geography, Planning and Environment",Urban Planing / Urban Studies,Undergraduate,Bachelor,URBS,300,Neighbourhood and Community Planning,Community,Internships,Course-integrated,
FAS_267,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,333,Urban Laboratory,"First-hand knowledge, plans are evaluated by the peer group and experts in the field",Courses,Course-integrated,
FAS_268,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,335,Geographic Information Systems,"Real-world problem, Laboratory",Courses,Course-integrated,
FAS_269,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,362,Quantitative Research Methods,Laboratory,Courses,Course-integrated,
FAS_270,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,420,The Social and Cultural Geographies of Montreal,Field trips,Courses,Course-integrated,
FAS_271,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,433,Advanced Urban Laboratory,Simulations,Courses,Course-integrated,
FAS_272,FAS,"Geography, Planning and Environment",Urban Planning / Urban Studies,Undergraduate,Bachelor,URBS,435,Transportation Impact Assessment,"Real-world case-study, Laboratory",Courses,Course-integrated,
FAS_273,FAS,"Geography, Planning and Environment",Urban Planning,Undergraduate,Bachelor,URBS,483,Directed Studies / Practicum in Urban Planning I,"120 hours with a private or public institution, or community interest group",Practica,Course-integrated,
FAS_274,FAS,"Geography, Planning and Environment",Urban Planning,Undergraduate,Bachelor,URBS,484,Directed Studies / Practicum in Urban Planning II,"120 hours with a private or public institution, or community interest group",Practica,Course-integrated,
FAS_275,FAS,History,History,Undergraduate,Bachelor,HIST,380,History and Digital Media,"Hands-on, pilot online history projects",Courses,Course-integrated,
FAS_276,FAS,History,History,Undergraduate,Bachelor,HIST,388,"Telling Stories: Oral History, Memoryscapes, and Digital Storytelling","Course introduces oral history theory, ethics and practice. As part of the course, students create projects that are based in the community and are designed to apply course material to a real-world situation.",Course-integrated projects,Course-integrated,
FAS_277,FAS,History,History,Undergraduate,Bachelor,HIST,485,Public History Workshop,Project that presents a historical subject to the public,Courses,Course-integrated,
FAS_278,FAS,History,History,Undergraduate,Bachelor,HIST,493,Honours Essay Tutorial,"Tutorial, written work, 40 pages in length",Courses,Course-integrated,
FAS_279,FAS,History,History,Any level,Any degree,HIST,498,Critical Museology (also listed as HIST 670),International Graduate Summer School (2017),Courses,Course-integrated,https://www.concordia.ca/artsci/history/programs/critical-museology.html
FAS_280,FAS,History,History,Any level,Any degree,HIST,498,Edible Environments: In and Beyond Montreal (also listed as HIST 670),International Graduate Summer School (2018),Courses,Course-integrated,https://www.concordia.ca/artsci/academics/summer/edible-environments.html
FAS_281,FAS,History,History,Graduate,PhD,HIST,889,Doctoral Seminar,"Experience-based seminar for PhD students  in first and second year. Activities focus on professional practice for historians: preparing fellowship and grant applications; presenting conference papers; assessing journal submissions, etc. ",Courses,Course-integrated,
FAS_282,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,206,Introduction to Reporting,Workshop course,,Course-integrated,
FAS_283,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,207,Introduction to Multimedia,Workshop course,,Course-integrated,
FAS_284,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,208,Intermediate Reporting,"Workshop course, practical out-of-class assignments",,Course-integrated,
FAS_285,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,209,Intermediate Multimedia,Workshop course,,Course-integrated,
FAS_286,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,303,Feature Writing,Workshop course,,Course-integrated,
FAS_287,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,309,Editing and Page Design,Workshop course,,Course-integrated,
FAS_288,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,321,Visual Journalism,Workshop course,,Course-integrated,
FAS_289,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,325,Social Media and Mobile Reporting,Workshop course,,Course-integrated,
FAS_290,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,330,Radio Newsroom,Workshop course,,Course-integrated,
